DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,B_cell,B_cell,B_cell,B_cell,B_cell,B_cell,B_cell,FL,FL,FL,FL,FL,FL,CLL,CLL,CLL,CLL,CLL,CLL,CLL
-0.743838105,-0.988896952,-0.903126356,1.461691522,-0.118938044,0.358926708,0.064856092,-0.498779258,-1.466761705,-0.106685102,-0.265973352,0.138373746,-0.792849874,-0.866367529,-0.363996891,0.567226729,-0.743838105,-0.547791027,-0.167949814,-1.013402837,-1.356485223,-0.939885183,-0.756091047,-1.099173434,-0.547791027,-0.094432159,-1.123679318,0.00359138,-0.192455698,-0.829608702,0.395685536,-0.878620471,-0.841861644,-1.013402837,0.187385515,0.800032634,0.383432593,1.719003312,0.567226729,0.456950247,1.106356193,1.277897386,0.322167881,-0.020914505,0.88580323,1.241138559,0.812285576,1.780268023,0.873550288,0.567226729
-1.411429068,-2.231244502,0.368433388,0.066396123,-0.041474329,1.468711998,-0.753419311,-0.828928628,-0.64554886,-0.224854097,0.368433388,1.274545184,-0.052261374,-1.055456577,-1.087817712,-0.462169091,0.292924072,-0.224854097,-0.052261374,0.562600202,-0.451382046,0.74597997,-0.052261374,-1.184901119,-0.278789323,-0.861289763,-0.505317272,-0.451382046,-0.138557736,-0.343511594,-0.052261374,-1.077030667,1.069591326,-0.08462251,0.907785648,-0.052261374,1.177461777,-0.246428188,-0.052261374,-0.12777069,0.292924072,-0.160131826,0.034034987,1.652091766,1.3500545,-0.052261374,1.263758139,2.018851302,1.759962218,-0.052261374
-1.089268069,0.909286463,-0.11138206,-0.716449028,-0.019705246,-0.771455116,-0.594213277,-0.471977526,-0.740896178,0.426455246,-0.019705246,-0.832572992,-0.710337241,-1.370410297,-0.380300712,-0.490312888,0.29199592,-0.777566904,-1.083156282,0.353113795,-0.313071049,-0.025817034,-0.569766127,-0.93647338,-0.857020142,-0.355853562,-1.089268069,-0.814237629,-0.117493847,-0.838684779,-1.077044494,-0.954808743,-0.594213277,-1.18705667,-1.034261981,-0.533095401,-0.820349417,1.245434779,0.903174676,1.581583095,1.679371696,1.245434779,1.312664442,2.645034131,1.905507836,0.976516127,1.453235556,1.972737499,1.581583095,0.224766256
-0.654249023,-0.561394757,-0.870908976,-0.60782189,-0.654249023,-0.499491913,-0.545919046,-1.072093219,-0.45306478,-0.561394757,-0.576870468,0.011206549,-0.251880537,-0.29830767,-0.716151867,-0.45306478,0.630234988,-0.251880537,-0.29830767,-0.251880537,-0.468540491,-0.700676156,-0.499491913,1.698059046,-1.164947485,-1.211374618,-1.273277462,-1.149471774,-0.251880537,0.351672191,-1.08756893,-1.056617508,-0.793530421,-1.025666086,0.042157971,-0.437589069,0.831419231,-0.251880537,-0.251880537,1.651631913,1.249263427,-0.159026271,0.939749208,1.899243288,2.146854664,1.899243288,1.744486179,1.899243288,1.883767577,-0.576870468
-0.848085588,0.448066299,-1.39895014,0.950325155,-0.24861534,-0.167605847,-0.507845718,-0.864287487,-1.155921661,-0.13520205,0.059220733,0.20503782,-0.556451413,-0.459240022,-1.107315965,0.010615037,-0.167605847,-0.264817239,-0.232413442,-0.329624833,-0.02178876,-0.491643819,-0.815681791,-1.28553685,-0.345826732,-1.62577672,-0.394432428,-1.220729255,0.836911865,1.46878591,-1.317940647,-1.431353937,-0.750874196,-0.718470399,-0.200009645,-1.674382416,-0.200009645,-0.02178876,0.253643516,1.728016287,1.387776417,0.010615037,0.77210427,1.792823881,1.971044766,0.739700473,0.982728952,1.760420084,1.841429577,1.274363127
-1.508457998,-1.012409443,0.351724083,0.574945933,-0.119522044,0.550143505,-0.454354819,-0.863594876,-1.223230079,-0.764385165,-0.677576668,-0.342743894,-0.007911119,-0.640373027,-0.727181524,-0.417151177,-0.417151177,-0.392348749,-0.727181524,-0.007911119,-0.466756032,-0.119522044,-1.223230079,-1.272834934,-0.516360888,-1.768883489,-1.186026437,-0.627971813,-0.119522044,-0.342743894,0.773365355,-0.032713547,0.21531073,0.178107089,0.314520441,0.314520441,0.835371424,-0.218731755,-0.739582738,0.091298592,0.574945933,0.463335008,-0.305540252,1.616647898,1.728258823,0.686556858,1.257012696,1.629049112,0.240113158,-0.49155846
-0.714695479,-1.261671109,-0.40334012,0.15205052,-0.790430566,0.295105685,-1.379481245,-1.556196448,-1.202766041,0.320350714,-0.697865459,-0.40334012,-0.201379887,-1.042880857,-1.135445963,0.177295549,0.362425762,-0.285529984,0.253030636,-0.201379887,-1.404726274,-1.042880857,-0.748355517,-0.445415168,-0.201379887,-0.739940508,-0.226624916,-0.807260585,0.513895937,0.059485413,-0.798845576,-0.352850062,0.42974584,0.16046553,-0.066739732,-0.613715362,0.387670791,-0.529565265,-0.201379887,-0.352850062,0.227785607,-0.1256448,0.900986383,1.683582285,-0.201379887,0.917816402,1.128191645,1.700412304,1.725657333,0.749516208
-0.583221639,-0.858348561,-0.734541446,-0.115505872,-0.7207851,-0.541952601,-1.133475483,-1.903830864,-0.294338371,0.15962105,-1.35357702,-0.40438914,0.063326628,-0.982155676,-2.027637979,0.104595666,-0.280582025,-1.03718106,-0.78956683,0.063326628,-1.078450098,-1.339820674,-1.35357702,-0.707028754,-0.500683562,0.035813936,-0.445658178,-1.202257213,0.173377397,0.104595666,-1.312307982,1.095052585,1.837895274,1.370179507,0.998758162,0.379722588,3.282311614,-0.335607409,0.063326628,-0.143018564,0.365966242,0.352209896,0.077082974,0.943732778,1.081296239,0.627336818,2.09926585,0.517286049,0.874951047,-0.198043948
-0.157358977,0.069502722,-1.23931477,-0.052653577,1.064204016,1.168909415,-0.995002171,-1.16951117,-0.872845872,-0.645984174,-0.471475175,-0.523827874,0.575578819,-0.384220675,-1.745390867,-1.501078268,-0.855394972,-1.483627368,-0.680885973,0.017150022,-1.082256671,0.191659021,-0.576180574,-0.523827874,-0.803042273,-1.13460937,-1.25676567,0.104404522,1.238713015,-0.035202677,0.034600922,0.558127919,1.221262115,-0.471475175,0.627931518,1.116556715,0.889695017,-0.593631474,-0.523827874,2.00655261,0.558127919,-0.384220675,-0.139908077,1.378320214,1.605181912,1.744789111,1.90184721,2.181061609,1.325967514,0.872244117
-2.33104283,0.048746044,0.272486878,-0.642816535,-0.459755852,0.191126575,-1.395399341,-0.805537142,-0.561456231,-0.317375321,-0.602136383,-0.480095928,-0.195334866,0.658948319,-1.314039038,-0.825877217,0.06908612,-0.907237521,-0.663156611,0.048746044,-0.642816535,-0.398735625,0.048746044,-1.191998583,-1.25301881,-2.310702754,-0.846217293,-0.17499479,-0.968257748,1.126770064,0.760648698,0.130106347,1.106429988,1.248810519,1.330170822,0.048746044,2.286154387,-0.561456231,0.048746044,0.048746044,0.55724794,1.004729608,0.516567788,1.167450215,0.048746044,0.679288395,1.330170822,0.414867409,0.292826954,1.065749836
-0.122331361,-0.450579923,-0.879828044,-0.686245558,-0.930327823,-0.862994784,-0.660995669,-0.761995226,-0.60207926,-0.585246,0.374249798,-0.16441451,-0.568412741,-0.17283114,-0.383246885,0.037584606,-0.349580366,-0.660995669,-0.223330919,-0.458996553,-0.054998322,-0.761995226,-0.349580366,-0.888244674,-0.113914731,-0.315913846,0.180667312,-0.240164178,1.384245375,2.93290526,-1.208076606,-0.61891252,-0.526329592,-0.484246443,-0.004498544,-0.728328707,-0.59366263,0.534165764,0.601498803,-0.551579481,-0.341163736,0.449999466,-0.745161967,0.172250682,2.646739847,2.326907914,2.469990621,2.730906145,2.579406808,-0.038165063
-0.4639757,0.770019636,-0.549406146,-0.084284827,-0.04631574,-0.539913874,0.105560609,-0.008346653,-0.625344321,-0.843666572,0.172006512,-0.482960243,-0.4639757,-0.739251582,-0.56839069,-1.213865173,-0.995542921,-1.308787891,-0.682297952,-0.653821136,-0.663313408,-0.444991156,-0.976558378,-1.080973368,0.523220569,0.257436958,0.494743753,-0.122253915,-0.948081562,-0.530421603,0.390328763,0.732050549,0.228960143,-0.055808012,0.627635559,0.9503728,0.608651015,0.74154282,0.399821035,1.719246817,1.415494119,2.051476331,1.111741421,0.84595781,1.377525032,1.814169535,1.738231361,1.871123166,1.557878196,1.026310975
-0.857992071,0.154845126,-1.071637417,-0.71556184,-0.525654865,-1.324846716,-0.161666498,1.476281157,-0.707649049,-0.747213002,0.083630011,-0.296183938,0.028240477,-0.272445566,0.241885823,-0.810515327,-0.232881613,-0.486090912,-1.039986255,-0.794689746,-0.446526959,-0.573131609,-1.103288579,-0.747213002,0.542571866,-1.063724626,0.186496289,-0.161666498,-1.918306012,-1.293195554,-0.240794404,0.392228845,-0.003410686,0.123193964,1.167682324,0.961949768,0.566310238,0.922385815,0.685002097,1.658275341,1.412978832,1.935223012,1.428804414,-0.280358357,1.365502089,1.769054409,1.879833478,1.341763717,1.397153251,1.104379999
-1.110645098,0.104934932,-1.044037973,-0.927475504,-0.46122563,-1.27716291,-0.069908771,0.904220431,-0.819238926,-0.835890708,0.204845619,-0.286381927,0.121586713,-0.078234662,0.746028509,-0.153167677,0.321408088,-0.153167677,-0.644395224,-0.702676458,-0.494529192,-0.502855083,-1.110645098,-0.719328239,0.471274119,-0.994082629,0.429644666,-0.003301646,-2.134729643,-1.127296879,0.038327807,0.204845619,0.204845619,-0.228100693,1.403773867,0.845939196,0.696073165,0.870916868,0.995805227,1.653550586,1.220604274,1.878349632,1.487032774,-0.427922068,1.595269352,1.84504607,1.462055102,1.345492633,1.478706883,0.071631369
-0.196777924,0.153085725,-0.149499052,-0.423716507,0.644785989,0.313833889,0.720432184,0.531316698,0.276010791,0.814989927,0.512405149,0.389480083,0.985193865,-0.461539605,-1.539497876,-0.357526087,0.115262628,-1.170722678,-0.12113173,-0.111675955,0.474582052,0.238187694,-1.13289958,-0.38589341,-0.168410601,0.209820371,-0.31970299,-0.603376219,-0.603376219,0.276010791,0.058527982,0.067983757,-0.234601021,-1.038341837,-1.303103518,-1.265280421,-1.832626879,1.996961716,1.25941132,1.788934681,1.609274969,1.439071031,0.77716683,1.060840059,0.389480083,0.370568535,0.323289663,0.436758955,-0.026573986,0.380024309
0.169602868,-0.047244085,-0.480937992,-0.096527484,0.10060611,0.455446579,0.238599626,-0.776638383,0.820143728,0.149889509,-0.135954203,0.238599626,-0.185237601,-0.254234359,-1.55531608,-0.441511274,0.327309743,-1.239902329,-0.87520518,-0.096527484,-0.579504789,0.465303259,-0.471081313,-0.954058618,-0.096527484,0.011895993,-0.776638383,-1.190618931,0.455446579,-1.032912056,1.046847361,-0.441511274,0.209029587,-1.663739557,-1.683452916,-1.693309596,-0.096527484,0.77086033,0.652580173,-0.579504789,-0.530221391,-0.490794672,-1.052625415,1.332691073,1.480541268,1.194697557,1.450971229,1.795955019,1.401687831,1.815668378
-1.455362907,-1.942775786,-0.801786546,-0.580235238,-0.203598013,-0.558080107,-0.203598013,-1.233811598,-0.358683929,-0.281140971,0.12872895,0.682607222,-0.203598013,-0.314373667,-1.510750734,2.16700099,1.170020101,0.693684787,0.361357824,-0.203598013,-0.857174374,-0.602390369,0.394590521,1.546657326,-0.13713262,0.582909133,0.051185992,-0.945794897,-1.754457174,-0.015279401,-0.923639766,1.192175232,-0.580235238,-1.211656468,0.228427039,-0.956872463,-0.203598013,-0.591312803,-0.203598013,-0.203598013,-0.303296102,-0.203598013,-0.558080107,0.217349474,2.986740832,-0.081744793,1.081399577,1.690665676,2.322086906,0.804460442
-0.094392222,0.511109959,-2.541630206,-0.548518859,0.637256247,0.233588126,0.485880702,1.495051005,0.763402535,-1.027874752,0.006524808,1.242758429,0.940007338,0.81386105,-0.926957722,0.965236596,1.167070656,-0.22053851,0.839090308,-0.01870445,0.082212581,0.309275899,0.71294402,0.586797732,-0.573748116,-0.371914056,-0.699894404,0.460651444,0.788631793,0.763402535,1.394133974,-0.11962148,-0.573748116,-1.128791783,-0.548518859,-0.01870445,-2.289337631,-0.977416237,-0.270997025,0.107441838,-0.043933707,-0.498060343,-1.633376934,1.116612141,1.722114323,-0.397143313,-0.750352919,0.208358869,-0.699894404,-0.01870445
0.437424902,-1.228564876,0.377925268,0.020927458,1.448918697,1.639317529,0.615923807,0.818222566,0.508824464,0.461224756,0.818222566,-0.324170425,1.044321179,0.056627239,-1.073865825,-0.74066787,-0.478869476,-0.704968089,-1.454663489,0.473124683,0.306525706,0.199426363,-0.859667139,-0.776367651,-0.954866555,-0.812067432,-1.276164584,-0.633568527,1.782116652,-0.252770863,-0.859667139,-0.645468454,-0.371770133,-0.716868016,-1.383263927,-1.276164584,-1.25236473,1.151420522,0.770622858,1.282319719,1.270419792,1.901115922,0.235126144,-0.098071812,0.068527166,0.068527166,-2.620856334,0.068527166,0.068527166,0.068527166
-1.132683725,-2.115311059,0.74483636,2.762731778,-1.097589892,-0.430807058,-1.202871392,-1.974935726,-0.711557725,-0.536088558,-0.150056391,-0.869479975,-0.027227974,-0.430807058,-1.080042975,0.007865859,0.095600443,0.516726443,1.025587027,-0.027227974,-1.009855308,0.288616526,1.236150027,-1.202871392,1.025587027,1.00804011,1.27124386,0.48163261,-0.536088558,0.69219561,-1.150230642,-0.957214558,0.218428859,0.464085693,0.042959693,-0.781745391,0.762383276,2.657450278,-0.027227974,-0.237790974,1.148415443,2.324058861,1.306337694,-0.869479975,-0.027227974,0.253522693,-0.027227974,0.130694276,-0.711557725,-0.027227974
-1.207866523,-0.601000392,-0.279177444,-1.18947664,0.667901517,-0.040108968,0.842605403,0.309298804,1.219598,0.6862914,-0.297567327,-0.601000392,0.189764566,0.897775052,1.146038469,0.603536928,0.759850931,1.348327179,0.171374683,-0.021719086,-1.594054061,0.456417866,-0.269982503,0.943749759,0.465612807,0.382858335,0.235739273,-0.692949806,1.771294482,0.640316693,-0.499856037,-0.288372385,-0.610195334,-1.161891816,0.061035387,-0.757314396,0.824215521,1.513836124,1.467861417,1.173623293,0.732266107,1.523031065,0.290908921,-2.633082436,-1.465324881,-1.354985585,-1.640028767,-2.118165719,-0.021719086,-0.821678985
-0.113708209,-1.451611479,-0.82200994,0.043692176,-0.302588671,-0.397028901,1.318635292,1.507515753,1.413075522,0.31127283,0.20109256,-0.255368555,1.035314599,-0.035008017,0.059432214,0.468673214,-0.947930248,0.578853484,0.138132407,-0.554429286,-0.680349594,-0.790529863,-0.09796817,1.192714984,-0.09796817,-0.538689248,-1.372911286,0.043692176,0.043692176,-0.916450171,-1.939552671,-1.95529271,0.751993907,-0.381288863,-1.813632364,0.043692176,0.043692176,2.782458869,1.664916138,0.846434138,0.893654253,1.082534715,1.114014792,0.043692176,0.043692176,-1.483091556,-1.184030825,-1.687712056,0.043692176,0.043692176
0.334289351,-0.482519746,-0.494443966,-0.172490016,0.566811648,0.244857698,0.346213571,1.055704684,-0.387125983,1.103401566,0.835106607,-0.29769433,-0.536178737,0.089842833,1.067628905,-1.329139393,-1.311253062,-0.995261222,0.429683114,0.656243301,-0.30961855,-1.048920214,-0.691193602,-0.172490016,0.596622199,-0.405012313,1.878475891,0.876841378,1.878475891,0.548925318,-0.62561039,-0.172490016,-0.172490016,-1.663017564,-0.172490016,-1.031033883,-0.172490016,2.027528646,1.950021213,1.997718095,1.896362221,2.337558376,0.847030827,-1.150276087,-0.172490016,-0.840246357,-0.756776815,-0.965450671,-0.172490016,-0.053247812
-1.316167643,0.367159286,-0.716626545,-0.728156181,1.554711846,2.85756077,1.992838033,1.27800057,-0.117085447,-0.186263266,-0.151674356,-0.393796723,1.70459712,0.943641111,0.759166927,1.001289294,0.851404019,1.93518985,0.493985288,-0.024848355,0.251862921,0.344100013,-0.578270907,-0.555211634,-0.486033815,-0.474504178,0.044329464,0.563163107,0.470926015,-0.878041456,-0.624389453,-1.212400914,-0.151674356,-1.004867457,-1.650527101,-1.927238377,-0.151674356,0.401748196,0.574692743,0.839874383,1.105056022,0.770696564,1.958249123,-0.37073745,-0.716626545,-0.509093088,-1.131693459,-1.627467828,-0.785804364,-0.14014472
-0.732807094,-0.803961354,-0.483767183,-0.993706048,1.472974973,2.575866006,2.077786185,0.58354672,-0.768384224,-0.353317706,-0.234727272,-1.136014568,2.042209055,1.56784732,0.595405764,1.034190368,1.105344628,1.223935062,0.453097243,-0.637934747,0.121044029,0.54796959,-0.127995882,-0.673511877,-0.294022489,0.144762116,0.156621159,1.223935062,-0.780243267,-0.626075703,-0.116136839,-1.171591698,-0.839538484,0.47681533,-0.827679441,-1.693389607,-0.602357617,0.464956287,0.880022804,0.927458978,1.057908455,1.129062715,2.220094705,-0.294022489,-0.673511877,-0.294022489,-0.958128918,-1.159732655,-1.136014568,0.085466899
-0.524736356,0.80464205,-0.746299424,-1.008146685,1.378691816,0.945636729,1.036276166,2.093736261,-0.252818046,0.583078982,-0.867152006,-0.726157327,0.854997292,0.633434225,1.741249563,0.170165992,0.139952847,0.260805429,1.539828592,-0.313244337,0.573007934,-0.313244337,-0.182320706,-0.645588938,0.32123172,0.029171313,0.099668653,1.096702457,0.371586963,-2.307311946,-0.121894415,-0.554949502,0.029171313,0.270876478,-0.575091599,-0.333386434,-0.867152006,0.985920923,1.046347214,1.590183835,1.056418263,1.862102145,1.066489311,-0.847009909,-0.796654666,-0.524736356,-0.726157327,-0.756370472,-2.377809285,-1.038359831
-0.837800615,-1.13989292,0.086246434,-1.122122784,0.121786705,0.610465433,1.925455464,0.912557737,0.610465433,0.743741449,-0.055914651,0.183982179,1.419006601,0.752626517,0.885902534,-0.322466684,-0.429087497,0.246177654,0.628235568,-1.708537258,-0.233616006,1.54339755,-0.047029583,-1.068812377,0.335028332,-0.713409666,-1.148777987,1.578937821,-1.202088394,0.335028332,0.370568603,-1.282054004,-0.091454922,-0.962191564,-0.793375276,0.397223806,-0.766720073,1.889915193,2.02319121,1.374581262,1.578937821,0.281717925,2.032076277,1.028063618,-0.908881157,-0.66009926,-0.047029583,-1.575261241,-0.047029583,-0.962191564
-1.701535645,-0.22383067,-1.103245338,-0.829329294,0.302376468,-1.067203753,1.26829094,1.023208164,1.808914712,1.023208164,1.116916284,0.655583999,1.780081444,0.893458458,1.462915498,1.145749552,-0.346372058,-0.533788299,-0.850954245,-0.22383067,0.533042611,1.938664417,-0.425663544,0.554667562,-0.951870682,-1.449244552,-0.000372844,-0.692371272,0.864625191,0.309584785,-0.22383067,-1.196953458,-0.526579982,-1.586202574,-0.22383067,-0.22383067,-0.22383067,1.138541235,1.246665989,1.556623618,1.10249965,1.772873127,1.390832328,-0.22383067,-0.22383067,-1.420411284,-1.067203753,-1.297869896,-0.22383067,-1.031162168
-1.182946146,-1.805775453,-0.535203667,-0.497833908,-0.746965631,-0.859074906,0.972043257,2.142962354,-0.036940221,-0.273615358,0.237104674,-0.497833908,0.797651051,1.482763289,2.105592596,1.071695946,0.262017846,0.760281292,0.174821743,-0.024483635,-0.497833908,0.062712468,0.760281292,-0.796791976,0.124995399,-0.360811461,0.037799296,-0.161506082,1.345740841,-0.223789013,-0.061853393,-1.531730558,-0.061853393,-0.510290494,-0.061853393,-2.20438621,-0.061853393,0.785194464,-0.061853393,2.09313601,1.171348635,1.99348332,1.308371082,-1.033467112,0.299387605,-0.061853393,-0.198875841,-2.067363762,-1.681209592,0.436410052
-1.329171773,-1.186303051,-0.614828159,-0.129074501,0.070941711,-0.843418116,-0.529106925,-0.471959436,0.985301537,0.413826646,-0.529106925,0.528121624,-0.271943224,1.385333961,1.071022771,0.556695368,0.099515455,0.899580303,0.528121624,-0.757696882,-0.643401904,-0.471959436,0.499547879,-1.386319263,0.242384178,-0.157648246,0.1280892,-0.357664458,1.785366385,0.470974135,-0.014779523,-2.100662877,-0.014779523,-0.186221991,-0.014779523,-1.729204198,-0.471959436,0.099515455,1.385333961,1.613923918,1.328186472,2.099677575,1.871087619,-0.186221991,-0.014779523,0.042367966,0.44240039,-0.329090713,-1.386319263,-0.014779523
-0.647590579,-2.550677716,-1.264808028,-0.506144913,-0.10752531,1.178344377,0.30395299,1.16548568,0.316811687,-0.506144913,-0.428992732,-1.059068879,1.229779165,1.204061771,1.666974858,3.42861633,0.123931234,1.602681374,1.204061771,-0.120384007,-1.54769936,-0.056090523,-0.120384007,-0.10752531,0.291094293,-0.338981854,-0.287547066,1.101192196,1.679833555,-0.326123157,0.818300865,-1.431971088,-0.120384007,-0.621873185,-1.200514544,-1.843449388,0.818300865,-0.377557944,-0.120384007,-0.120384007,-0.634731882,-0.120384007,-0.609014488,-0.660449276,1.114050893,-0.120384007,0.75400738,0.445398655,0.136789931,0.998322621
0.550134607,-1.458192372,-0.51550828,1.267394243,-0.474522015,0.40668268,0.037806296,1.103449183,0.673093402,1.021476653,0.447668945,0.611614005,-0.003179969,0.181258223,-1.6016443,1.041969786,0.959997256,-0.617973942,0.857531594,-0.003179969,0.283723885,0.304217018,-0.146631896,-0.638467075,0.939504124,-1.847561889,0.427175813,0.242737621,3.951994593,1.841201951,-0.576987677,-1.294247313,-0.945864061,-0.945864061,-0.003179969,-0.003179969,-0.003179969,-0.617973942,-0.003179969,-1.642630564,-0.638467075,-0.720439604,-0.003179969,-1.130302253,0.32471015,-1.048329724,-0.003179969,-0.003179969,-0.003179969,-0.105645631
0.157662303,-0.731377907,0.357242759,-1.402693984,0.284668048,-0.731377907,0.647541603,0.556823214,-0.967245718,-0.041918152,0.139518626,0.012512881,-0.114492863,1.355145035,1.15556458,0.611254247,1.137420902,0.520535858,0.066943914,0.502392181,-0.132636541,0.720116314,0.10323127,0.302811725,-0.22335493,-0.531797452,-1.27568824,0.901553091,1.355145035,0.738259992,0.230237014,-0.749521585,-0.822096296,-2.128441094,1.209995613,-4.269395069,-1.692992828,0.810834703,0.629397925,1.173708258,0.647541603,0.629397925,0.919696769,0.10323127,0.121374948,-0.404791707,0.175805981,-0.422935385,0.10323127,0.447961147
0.664683382,0.582919573,-0.698046776,-0.507264554,0.29674624,0.623801478,0.242237033,0.378510049,0.351255446,-0.916083601,0.637428779,-0.207463919,0.542037668,-0.016681697,-0.057563602,-0.82069249,-0.180209316,-0.779810585,-2.019895029,-0.752555982,-0.234718522,0.119591319,-1.529312172,-1.011474712,-0.275600427,-0.616282966,-0.847947093,0.146845922,2.095550048,1.209775446,0.637428779,-0.779810585,-0.520891855,1.032620525,-2.333322966,-2.37420487,0.691937985,1.468694176,1.359675763,1.427812271,1.032620525,1.482321477,0.337628144,0.841838303,-1.706467093,-0.139327411,0.501155763,-0.289227728,-0.480009951,-1.202256934
-0.891481139,0.197343796,0.471763088,-0.493130553,0.967488262,1.43665673,-0.289529142,2.215653431,1.383543318,0.861261439,-1.103934785,-0.838367727,1.091419555,-1.475728665,-1.192457137,-0.643618552,-0.847219963,-0.262972437,-0.130188908,-1.431467488,-0.820663257,1.011749438,-0.546243964,-0.484278318,-0.457721612,-0.980003491,-0.643618552,-0.139041143,-1.785556898,-1.139343725,-0.891481139,-0.209859025,-0.670175258,-1.157048196,-0.794106551,0.383240736,0.303570619,0.89667038,0.365536266,1.879268492,1.97664308,0.648807793,0.994044968,1.144532967,-0.094779967,-0.5550962,-0.298381378,-0.634766317,-1.024264667,-0.059371026
0.159541502,-0.48321013,0.95744008,2.165369871,1.600191712,1.079341251,2.087796398,0.480917318,0.724719661,0.480917318,-0.139670465,0.159541502,0.647146188,-0.882159419,-1.691139922,-1.56923875,-0.627275151,0.126295728,0.159541502,-0.948650967,-0.715930549,0.95744008,0.60281849,-0.028851218,1.843994055,-0.494292055,-0.039933142,0.004394556,1.345307444,-0.062096992,1.156914724,2.010222926,0.270360749,-0.848913645,-1.691139922,0.048722255,-0.039933142,-0.494292055,-0.228325862,0.325770372,-0.383472808,0.270360749,-0.815667871,-0.217243937,0.824456984,-0.239407787,0.070886104,-2.311727704,-0.039933142,-0.582947452
-0.558046527,0.047987357,-0.490709429,-0.490709429,-0.692720723,-0.715166423,0.31733575,-0.513155128,0.631575542,0.182661554,0.945815334,1.058043831,-0.176469637,0.160215854,0.137770155,-0.266252434,-0.06424114,-0.04179544,0.609129843,-0.490709429,-0.715166423,-0.715166423,-0.984514816,-1.657885798,-0.019349741,1.260055126,0.878478236,0.496901346,2.561905692,1.058043831,-0.266252434,-0.580492226,-1.074297613,-0.849840619,-0.917177717,-2.510822376,-1.074297613,1.215163727,-0.490709429,-0.625383625,0.541792745,0.990706733,0.900923935,0.564238444,0.69891264,-0.221361036,-0.513155128,0.31733575,-0.198915336,0.249998652
-0.569845212,-1.069727222,-1.010917574,-0.099368026,-0.863893453,0.51813328,-1.216751343,-0.98151275,-0.069963202,-1.12853687,1.106229763,1.01801529,-0.863893453,-0.246392147,-2.48115878,0.782776697,1.165039411,0.576942928,1.01801529,-0.011153554,-0.452225916,-0.952107926,-0.48163074,-0.569845212,0.312299511,0.194680215,-0.393416268,0.01825127,2.223613079,-0.687464509,1.488492476,-0.099368026,-0.275796971,2.576470968,1.223849059,2.51766132,0.694562225,-0.246392147,-0.246392147,0.665157401,0.047656094,0.312299511,-0.305201795,-0.364011443,-0.952107926,-0.62865486,-1.863657473,-0.599250036,0.077060918,-1.12853687
0.320081942,0.280832993,0.006090354,1.634921716,0.202335097,0.594824581,-1.249875998,-0.092032017,0.516326684,0.202335097,0.418204313,-0.778888616,-0.15090544,-1.603116534,-2.643213669,-1.406871792,-0.818137564,-0.28827676,-1.092880204,0.300457468,0.692946953,0.006090354,-0.209778863,-1.073255729,0.339706416,-1.073255729,0.241584045,-1.603116534,-0.602268348,-0.249027811,-1.603116534,-0.347150182,-0.131280966,1.497550397,0.163086148,0.104212725,0.732195901,-0.170529914,-0.79851309,0.791069324,0.692946953,1.360179077,0.182710622,-0.582643873,0.614449056,0.202335097,0.77144485,-0.268652285,-1.289124946,-0.033158594
0.478519213,-0.464901275,0.412699179,0.193299065,0.873439417,0.302999122,-0.7062414,-1.079221592,-0.377141229,0.43463919,-0.903701502,-1.101161604,0.039718986,-1.671601899,-2.17622216,-0.837881468,-1.188921649,0.039718986,0.610159281,0.039718986,-0.991461547,-1.649661887,1.005079485,-0.662361377,-0.837881468,0.039718986,0.039718986,-1.079221592,0.039718986,0.873439417,-2.812482488,-0.55266132,0.456579202,1.268359621,1.202539587,0.10553902,-0.640421366,0.237179088,-0.815941456,-0.662361377,0.281059111,0.017778975,0.851499406,0.500459224,0.039718986,-0.026101048,0.697919326,0.851499406,-1.057281581,2.957740495
-0.576573426,0.218945504,-1.18548915,-0.488182434,-0.831925182,-1.165846708,-1.372092356,-0.949779838,-0.596215869,-0.517646098,-0.203367015,-1.10691938,-0.498003655,-1.332807471,-1.2542377,-1.10691938,-0.930137395,-0.802461518,-0.625679533,-0.272115564,0.002878634,0.061805962,-0.134618465,-0.409612663,-0.831925182,-1.293522585,-0.370327778,-0.38997022,2.566217408,-0.331042892,1.112676647,0.886788556,0.395727488,-0.380148999,0.582330694,0.55286703,0.503760923,-1.008707166,-1.057813273,-0.419433885,-0.350685335,-0.223009457,-0.861388846,0.326978939,1.269816189,0.621615579,0.592151915,1.318922296,0.857324892,0.258230389
